"visitorID","age","gender","twodrinksweek","exerciseweekly","pjam_metallica_gnr","avg_rides_per_visit","lobclaw"
3682,29,1,1,0,0,9,0
3686,26,0,1,0,0,7,1
3688,33,1,1,0,0,7,0
3690,35,0,1,0,0,6,1
3697,33,0,1,0,0,7,1
3702,44,0,1,0,0,7,1
3706,23,0,1,0,0,6,0
3712,20,0,1,0,0,9,1
3713,20,1,1,0,0,6,0
3725,20,1,1,0,0,6,1
3727,33,0,1,0,0,2,0
3731,26,1,1,0,0,7,1
3734,40,1,1,0,0,3,0
3745,47,1,1,0,0,9,0
3747,34,1,1,0,0,8,1
3755,29,1,1,0,0,10,0
3756,43,0,1,0,0,10,0
3758,34,1,1,0,0,10,0
3763,53,0,1,0,0,7,1
3765,34,0,1,0,0,7,1
3770,17,0,1,0,0,10,1
3771,38,0,1,0,0,9,1
3773,32,1,1,0,0,7,1
3785,32,1,1,0,0,9,1
3786,47,0,1,0,0,9,0
3788,29,1,1,0,0,9,0
3789,42,1,1,0,0,3,0
3791,31,1,1,0,0,8,1
3795,37,0,1,0,0,5,0
3801,37,1,1,0,0,8,1
3806,21,1,1,0,0,7,1
3809,17,0,1,0,0,8,0
3813,40,0,1,0,0,6,1
3814,29,1,1,0,0,7,1
3815,41,1,1,0,0,6,0
3816,37,1,1,0,0,10,1
3820,28,1,1,0,0,4,1
3830,41,1,1,0,0,8,1
3837,43,1,1,0,0,9,1
3842,28,0,1,0,0,7,0
3844,28,1,1,0,0,8,1
3846,41,0,1,0,0,8,1
3851,27,0,1,0,0,5,1
3858,31,1,1,0,0,9,1
3859,34,0,1,0,0,8,0
3878,34,0,1,0,0,9,1
3889,35,0,1,0,0,6,1
3895,21,0,1,0,0,7,0
3901,18,0,1,0,0,10,1
3905,37,1,1,0,0,5,0
3912,27,1,1,0,0,3,0
3914,40,0,1,0,0,8,1
3923,47,0,1,0,0,8,1
3924,37,1,1,0,0,5,1
3926,29,0,1,0,0,10,0
3928,34,0,1,0,0,7,1
3942,24,1,1,0,0,9,1
3948,42,0,1,0,0,3,0
3949,28,1,1,0,0,8,1
3953,43,0,1,0,0,7,1
3961,30,0,1,0,0,8,1
3964,43,1,1,0,0,3,1
3966,38,0,1,0,0,8,0
3976,40,0,1,0,0,10,1
3980,48,0,1,0,0,9,0
3982,47,1,1,0,0,6,1
3983,36,0,1,0,0,9,0
3988,28,1,1,0,0,7,1
4001,52,1,1,0,0,10,0
4002,35,0,1,0,0,8,0
4006,36,0,1,0,0,10,0
4009,25,1,1,0,0,5,1
4013,35,0,1,0,0,6,1
4015,34,0,1,0,0,7,1
4020,33,0,1,0,0,8,1
4023,28,1,1,0,0,5,0
4025,24,0,1,0,0,10,1
4029,26,0,1,0,0,7,1
4034,46,1,1,0,0,7,0
4036,34,1,1,0,0,5,1
4037,51,1,1,0,0,7,1
4041,26,0,1,0,0,7,0
4047,38,1,1,0,0,9,1
4050,47,0,1,0,0,7,0
4053,23,1,1,0,0,10,1
4059,42,1,1,0,0,9,0
4080,37,0,1,0,0,8,1
4086,39,1,1,0,0,8,0
4087,34,1,1,0,0,7,0
4091,33,0,1,0,0,6,0
4096,32,0,1,0,0,8,1
4104,35,0,1,0,0,6,0
4107,30,1,1,0,0,10,0
4113,42,0,1,0,0,2,1
4115,35,1,1,0,0,3,1
4125,28,1,1,0,0,9,0
4127,33,1,1,0,0,7,1
4129,31,0,1,0,0,9,1
4139,38,1,1,0,0,7,1
4140,30,0,1,0,0,2,0
4147,23,0,1,0,0,7,0
4149,30,1,1,0,0,9,0
4151,38,1,1,0,0,8,1
4155,35,0,1,0,0,5,0
4157,54,0,1,0,0,6,0
4167,28,1,1,0,0,6,0
4171,28,1,1,0,0,10,1
4177,18,1,1,0,0,6,0
4182,46,1,1,0,0,5,0
4187,17,0,1,0,0,6,1
4194,37,1,1,0,0,8,1
4198,26,1,1,0,0,5,0
4200,28,0,1,0,0,5,0
4204,33,0,1,0,0,8,0
4210,39,1,1,0,0,7,1
4215,20,1,1,0,0,7,0
4218,19,0,1,0,0,7,0
4222,32,0,1,0,0,8,1
4224,23,0,1,0,0,10,0
4229,34,0,1,0,0,6,0
4236,33,0,1,0,0,6,0
4241,25,0,1,0,0,10,1
4244,41,0,1,0,0,9,1
4252,34,0,1,0,0,8,1
4253,48,1,1,0,0,6,1
4255,33,0,1,0,0,6,0
4260,29,1,1,0,0,8,1
4262,42,1,1,0,0,10,0
4263,35,1,1,0,0,7,0
4266,23,1,1,0,0,9,1
4268,31,0,1,0,0,9,0
4272,51,0,1,0,0,8,0
4277,27,0,1,0,0,4,0
4281,24,0,1,0,0,8,1
4295,15,0,1,0,0,9,1
4301,30,1,1,0,0,5,1
4305,21,1,1,0,0,7,0
4312,37,1,1,0,0,6,0
4313,37,1,1,0,0,9,1
4320,32,1,1,0,0,7,0
4322,40,1,1,0,0,10,0
4326,35,0,1,0,0,10,0
4327,23,0,1,0,0,9,1
4331,38,1,1,0,0,9,1
4336,39,0,1,0,0,8,0
4348,32,1,1,0,0,4,0
4352,39,1,1,0,0,10,0
4354,36,1,1,0,0,7,1
4369,23,0,1,0,0,6,0
4377,23,1,1,0,0,6,1
4378,28,1,1,0,0,9,1
4383,18,0,1,0,0,7,0
4386,34,1,1,0,0,7,0
4391,35,1,1,0,0,9,0
4396,43,0,1,0,0,9,0
4398,29,0,1,0,0,10,0
4399,39,1,1,0,0,10,1
4403,32,1,1,0,0,6,0
4406,39,1,1,0,0,5,0
4411,32,0,1,0,0,4,1
4415,23,1,1,0,0,7,0
4418,22,0,1,0,0,10,1
4426,46,0,1,0,0,4,1
4428,36,0,1,0,0,6,0
4435,36,1,1,0,0,7,1
4436,47,0,1,0,0,6,0
4438,31,1,1,0,0,4,0
4439,23,0,1,0,0,5,1
4442,48,1,1,0,0,5,1
4448,41,1,1,0,0,6,1
4449,24,0,1,0,0,8,0
4456,22,0,1,0,0,10,1
4457,23,1,1,0,0,2,0
4459,44,1,1,0,0,10,1
4464,35,0,1,0,0,5,1
4465,33,1,1,0,0,9,0
4466,31,1,1,0,0,10,1
4474,37,0,1,0,0,7,1
4479,31,0,1,0,0,6,1
4483,34,0,1,0,0,10,0
4485,15,1,1,0,0,6,1
4486,23,0,1,0,0,9,0
4497,39,1,1,0,0,7,0
4499,41,0,1,0,0,7,1
4511,30,1,1,0,0,10,1
4515,40,1,1,0,0,8,0
4535,36,1,1,0,0,4,0
4538,49,1,1,0,0,9,0
4544,40,1,1,0,0,9,0
4548,37,0,1,0,0,3,1
4552,31,0,1,0,0,10,1
4553,49,0,1,0,0,8,1
4560,31,1,1,0,0,8,0
4562,15,1,1,0,0,3,0
4564,33,1,1,0,0,9,0
4565,31,1,1,0,0,10,1
4567,43,1,1,0,0,5,0
4569,27,1,1,0,0,4,0
4578,26,1,1,0,0,7,1
4582,45,1,1,0,0,9,0
4586,34,0,1,0,0,5,1
4588,38,1,1,0,0,2,1
4599,31,0,1,0,0,6,0
4612,42,0,1,0,0,6,1
4616,22,1,1,0,0,8,1
4617,36,1,1,0,0,3,0
4619,30,0,1,0,0,10,1
4625,33,1,1,0,0,9,0
4627,28,0,1,0,0,5,1
4632,26,1,1,0,0,9,1
4633,33,1,1,0,0,10,1
4650,31,0,1,0,0,6,1
4653,56,1,1,0,0,5,0
4659,29,0,1,0,0,2,0
4667,38,0,1,0,0,9,1
4670,37,0,1,0,0,6,1
4677,35,1,1,0,0,8,0
4679,39,0,1,0,0,9,1
4682,29,1,1,0,0,10,0
4687,29,0,1,0,0,9,0
4688,36,0,1,0,0,6,1
4690,36,1,1,0,0,5,0
4691,37,1,1,0,0,3,0
4697,33,1,1,0,0,8,0
4702,48,0,1,0,0,8,0
4703,41,0,1,0,0,7,1
4714,31,0,1,0,0,1,0
4726,38,1,1,0,0,6,0
4727,22,1,1,0,0,6,1
4729,48,0,1,0,0,8,0
4734,29,1,1,0,0,9,0
4740,35,1,1,0,0,5,0
4742,35,0,1,0,0,10,1
4747,30,1,1,0,0,3,1
4750,29,1,1,0,0,4,1
4753,52,1,1,0,0,8,1
4755,50,1,1,0,0,9,1
4758,33,0,1,0,0,6,1
4759,57,1,1,0,0,8,1
4760,26,0,1,0,0,3,1
4773,36,1,1,0,0,4,0
4774,38,1,1,0,0,4,0
4782,42,0,1,0,0,7,1
4785,33,1,1,0,0,6,0
4788,34,0,1,0,0,9,1
4792,36,0,1,0,0,6,1
4795,22,1,1,0,0,5,0
4796,47,0,1,0,0,7,1
4797,35,1,1,0,0,9,1
4799,38,1,1,0,0,5,1
4811,33,1,1,0,0,10,1
4814,41,0,1,0,0,10,1
4816,48,1,1,0,0,8,0
4821,36,0,1,0,0,7,0
4825,31,0,1,0,0,5,1
4831,24,1,1,0,0,9,0
4838,38,0,1,0,0,1,1
4845,26,0,1,0,0,7,0
4850,46,1,1,0,0,7,0
4854,36,1,1,0,0,8,1
4873,40,0,1,0,0,3,1
4874,25,1,1,0,0,7,1
4890,37,1,1,0,0,8,0
4891,33,0,1,0,0,9,0
4896,30,1,1,0,0,10,1
4899,35,1,1,0,0,6,1
4901,33,1,1,0,0,6,0
4907,31,0,1,0,0,7,0
4916,36,1,1,0,0,8,1
4919,36,0,1,0,0,5,0
4925,33,1,1,0,0,9,0
4931,27,0,1,0,0,8,1
4936,36,0,1,0,0,9,0
4938,42,0,1,0,0,9,1
4939,36,0,1,0,0,9,1
4941,30,1,1,0,0,6,1
4950,27,0,1,0,0,5,0
4951,27,0,1,0,0,7,1
4955,37,0,1,0,0,8,0
4959,37,0,1,0,0,7,0
4960,48,1,1,0,0,6,1
4962,32,1,1,0,0,5,0
4972,25,1,1,0,0,9,1
4973,41,0,1,0,0,8,1
4974,27,0,1,0,0,7,1
4981,33,0,1,0,0,9,0
4982,32,1,1,0,0,10,0
4986,27,1,1,0,0,7,0
4987,33,1,1,0,0,7,0
4989,22,0,1,0,0,6,1
4991,30,1,1,0,0,9,1
4992,41,0,1,0,0,8,0
4993,31,1,1,0,0,6,1
4995,33,1,1,0,0,10,0
4996,25,1,1,0,0,7,0
5002,34,0,1,0,0,8,0
5012,39,1,1,0,0,10,0
5034,40,0,1,0,0,10,1
5037,34,1,1,0,0,7,0
5050,28,0,1,0,0,8,0
5051,29,1,1,0,0,5,1
5056,31,0,1,0,0,9,1
5058,15,1,1,0,0,6,1
5072,21,1,1,0,0,3,0
5077,40,0,1,0,0,9,0
5078,30,1,1,0,0,10,0
5080,29,1,1,0,0,6,1
5085,27,0,1,0,0,10,1
5086,42,1,1,0,0,9,0
5096,45,0,1,0,0,10,1
5097,32,0,1,0,0,3,1
5100,45,0,1,0,0,8,0
5104,18,0,1,0,0,8,1
5105,30,1,1,0,0,10,0
5107,35,0,1,0,0,7,0
5110,40,1,1,0,0,5,1
5112,53,1,1,0,0,10,0
5114,37,1,1,0,0,6,1
5118,38,1,1,0,0,10,0
5119,41,0,1,0,0,10,0
5120,38,0,1,0,0,10,0
5135,31,1,1,0,0,9,1
5149,27,1,1,0,0,5,1
5166,15,0,1,0,0,10,1
5167,50,1,1,0,0,9,1
5177,43,1,1,0,0,8,0
5181,39,0,1,0,0,10,1
5182,37,0,1,0,0,10,0
5191,45,1,1,0,0,7,1
5200,32,1,1,0,0,10,0
5210,32,1,1,0,0,1,0
5214,35,0,1,0,0,3,1
5216,36,1,1,0,0,10,1
5217,33,0,1,0,0,8,1
5222,29,0,1,0,0,6,0
5225,36,1,1,0,0,6,0
5228,25,0,1,0,0,6,1
5232,46,0,1,0,0,9,1
5235,47,1,1,0,0,10,1
5239,48,0,1,0,0,10,0
5240,31,1,1,0,0,10,0
5247,37,1,1,0,0,8,0
5254,34,0,1,0,0,8,1
5255,36,1,1,0,0,8,1
5259,36,0,1,0,0,5,1
5274,35,1,1,0,0,7,1
5276,30,1,1,0,0,8,0
5277,19,0,1,0,0,9,1
5280,28,1,1,0,0,8,1
5283,39,0,1,0,0,10,1
5284,36,0,1,0,0,7,0
5298,26,0,1,0,0,7,0
5299,30,1,1,0,0,7,1
5312,29,1,1,0,0,6,1
5314,37,0,1,0,0,8,1
5318,47,0,1,0,0,6,1
5320,32,1,1,0,0,9,1
5321,51,1,1,0,0,9,1
5328,17,0,1,0,0,7,1
5341,47,0,1,0,0,5,1
5342,32,0,1,0,0,5,0
5343,40,1,1,0,0,7,1
5346,44,1,1,0,0,8,0
5351,24,0,1,0,0,1,1
5353,28,1,1,0,0,9,0
5359,32,0,1,0,0,9,0
5360,42,1,1,0,0,9,1
5377,28,0,1,0,0,10,1
5379,20,1,1,0,0,5,0
5380,20,1,1,0,0,6,1
5381,23,1,1,0,0,1,1
5382,48,0,1,0,0,8,1
5383,38,0,1,0,0,3,1
5384,46,1,1,0,0,7,0
5389,29,1,1,0,0,5,1
5394,38,0,1,0,0,10,1
5395,36,0,1,0,0,10,1
5398,26,1,1,0,0,6,1
5399,35,0,1,0,0,7,0
5406,25,1,1,0,0,4,0
5408,16,1,1,0,0,5,0
5412,30,1,1,0,0,9,0
5414,38,0,1,0,0,5,0
5421,31,0,1,0,0,6,1
5448,32,0,1,0,0,9,0
5453,32,0,1,0,0,8,1
5455,32,1,1,0,0,7,1
5463,28,0,1,0,0,4,1
5464,53,1,1,0,0,9,0
5475,20,0,1,0,0,4,0
5476,34,0,1,0,0,10,0
5479,28,0,1,0,0,2,0
5480,36,1,1,0,0,7,0
5483,25,1,1,0,0,7,0
5485,35,0,1,0,0,10,1
5486,35,0,1,0,0,6,1
5491,39,1,1,0,0,5,1
5495,36,0,1,0,0,7,1
5502,29,1,1,0,0,10,0
5504,30,1,1,0,0,9,1
5508,39,0,1,0,0,5,0
5510,33,1,1,0,0,10,1
5516,38,0,1,0,0,7,1
5517,22,0,1,0,0,7,1
5518,45,0,1,0,0,6,0
5519,21,1,1,0,0,9,1
5525,31,1,1,0,0,8,0
5526,44,0,1,0,0,9,1
5527,23,0,1,0,0,3,1
5536,30,1,1,0,0,10,0
5538,28,1,1,0,0,8,1
5553,31,0,1,0,0,6,1
5561,38,0,1,0,0,10,0
5569,29,1,1,0,0,8,1
5575,34,1,1,0,0,10,0
5580,34,1,1,0,0,8,1
5582,21,0,1,0,0,7,1
5588,35,1,1,0,0,9,1
5589,26,0,1,0,0,3,1
5601,45,0,1,0,0,4,1
5606,29,1,1,0,0,10,1
5607,46,0,1,0,0,9,0
5609,21,1,1,0,0,7,0
5613,31,0,1,0,0,4,0
5615,34,0,1,0,0,10,0
5617,36,0,1,0,0,9,1
5619,33,0,1,0,0,9,1
5621,36,0,1,0,0,4,1
5625,23,0,1,0,0,9,1
5629,35,0,1,0,0,6,1
5632,47,1,1,0,0,7,1
5635,29,0,1,0,0,7,0
5636,32,0,1,0,0,8,1
5648,36,0,1,0,0,7,0
5649,48,0,1,0,0,6,0
5653,34,1,1,0,0,10,1
5658,34,0,1,0,0,7,1
5659,37,0,1,0,0,8,1
5661,32,0,1,0,0,5,1
5663,31,0,1,0,0,6,1
5668,35,1,1,0,0,6,1
5669,38,1,1,0,0,10,0
5670,30,0,1,0,0,8,1
5673,35,1,1,0,0,9,1
5676,42,0,1,0,0,10,0
5681,35,0,1,0,0,7,0
5691,39,1,1,0,0,9,0
5693,33,1,1,0,0,9,0
5700,26,1,1,0,0,7,0
5708,39,1,1,0,0,6,1
5709,43,0,1,0,0,5,0
5719,39,0,1,0,0,9,0
5721,28,1,1,0,0,10,1
5737,44,1,1,0,0,8,0
5746,26,0,1,0,0,10,1
5757,25,0,1,0,0,10,1
5766,41,1,1,0,0,10,0
5767,50,1,1,0,0,10,1
5768,43,0,1,0,0,5,0
5769,28,0,1,0,0,8,0
5770,17,0,1,0,0,9,0
5772,28,0,1,0,0,7,0
5785,34,1,1,0,0,7,0
5794,31,1,1,0,0,5,1
5797,38,0,1,0,0,5,1
5807,29,0,1,0,0,4,1
5810,32,1,1,0,0,5,0
5812,38,1,1,0,0,5,1
5815,52,0,1,0,0,9,1
5827,41,1,1,0,0,7,1
5835,35,0,1,0,0,7,0
5838,31,1,1,0,0,8,1
5842,51,0,1,0,0,7,1
5849,39,0,1,0,0,4,1
5851,32,0,1,0,0,5,0
5860,39,0,1,0,0,7,1
5861,25,0,1,0,0,9,1
5876,32,1,1,0,0,8,0
5878,30,1,1,0,0,8,1
5880,27,0,1,0,0,7,0
5881,47,1,1,0,0,9,1
5882,44,0,1,0,0,10,1
5886,31,0,1,0,0,7,1
5887,25,0,1,0,0,9,1
5891,33,1,1,0,0,4,0
5893,43,1,1,0,0,8,0
5894,31,1,1,0,0,7,0
5896,30,0,1,0,0,3,1
5902,36,1,1,0,0,8,0
5903,39,0,1,0,0,7,1
5906,44,0,1,0,0,4,1
5910,34,0,1,0,0,6,1
5912,40,1,1,0,0,8,0
5921,43,0,1,0,0,9,0
5924,34,0,1,0,0,9,0
5939,30,0,1,0,0,9,0
5944,53,0,1,0,0,8,1
5956,35,0,1,0,0,10,1
5962,34,1,1,0,0,8,0
5963,38,0,1,0,0,7,0
5965,24,0,1,0,0,10,1
5967,44,1,1,0,0,7,0
5979,36,0,1,0,0,7,1
5981,41,1,1,0,0,10,0
5982,39,1,1,0,0,3,1
5991,31,0,1,0,0,8,0
5992,29,0,1,0,0,10,0
5993,34,0,1,0,0,7,0
5998,18,0,1,0,0,3,1
6000,24,1,1,0,0,7,0
6005,45,0,1,0,0,7,1
6006,34,0,1,0,0,6,0
6012,39,0,1,0,0,10,1
6014,43,0,1,0,0,6,1
6018,31,0,1,0,0,7,1
6028,40,0,1,0,0,2,0
6038,29,1,1,0,0,9,1
6041,23,0,1,0,0,2,0
6046,28,0,1,0,0,9,1
6048,34,1,1,0,0,6,1
6049,20,1,1,0,0,7,0
6059,31,0,1,0,0,1,0
6064,30,1,1,0,0,9,0
6066,39,1,1,0,0,10,0
6067,48,1,1,0,0,7,1
6070,37,1,1,0,0,8,0
6072,35,0,1,0,0,6,1
6083,47,0,1,0,0,7,1
6086,32,0,1,0,0,9,1
6092,32,0,1,0,0,10,1
6094,32,0,1,0,0,9,0
6095,37,1,1,0,0,9,1
6096,30,1,1,0,0,5,1
6099,26,1,1,0,0,7,0
6101,37,0,1,0,0,8,0
6102,30,0,1,0,0,10,0
6108,29,0,1,0,0,5,0
6110,31,0,1,0,0,8,1
6111,31,1,1,0,0,10,1
6116,44,0,1,0,0,8,0
6118,32,0,1,0,0,5,1
6122,41,0,1,0,0,7,0
6124,42,1,1,0,0,8,1
6135,44,0,1,0,0,6,1
6137,45,1,1,0,0,8,1
6151,43,1,1,0,0,5,0
6152,46,0,1,0,0,8,1
6153,23,0,1,0,0,10,1
6154,44,0,1,0,0,8,1
6157,22,0,1,0,0,10,0
6159,33,0,1,0,0,9,1
6169,17,0,1,0,0,8,1
6179,42,1,1,0,0,5,1
6184,43,1,1,0,0,6,0
6191,34,0,1,0,0,7,1
6199,46,1,1,0,0,3,1
6213,50,1,1,0,0,9,1
6217,42,1,1,0,0,6,1
6220,46,1,1,0,0,8,0
6226,21,1,1,0,0,3,1
6237,32,1,1,0,0,6,1
6242,25,1,1,0,0,9,1
6243,39,0,1,0,0,7,0
6248,34,1,1,0,0,5,1
6249,36,1,1,0,0,8,0
6253,19,1,1,0,0,10,0
6255,29,0,1,0,0,10,0
6257,42,0,1,0,0,9,1
6261,37,1,1,0,0,9,0
6262,30,1,1,0,0,5,1
6266,40,0,1,0,0,8,0
6267,37,1,1,0,0,8,1
6272,33,0,1,0,0,5,0
6273,55,0,1,0,0,6,1
6284,34,1,1,0,0,10,1
6289,37,1,1,0,0,5,1
6295,31,1,1,0,0,10,1
6311,27,1,1,0,0,8,1
6326,37,1,1,0,0,10,0
6331,33,0,1,0,0,5,1
6339,45,0,1,0,0,6,1
6340,33,1,1,0,0,9,0
6346,44,1,1,0,0,9,0
6348,44,0,1,0,0,1,0
6349,17,0,1,0,0,5,1
6356,27,1,1,0,0,8,0
6360,47,1,1,0,0,3,1
6378,36,1,1,0,0,4,0
6388,33,1,1,0,0,9,1
6394,37,0,1,0,0,10,1
6399,32,1,1,0,0,8,0
6406,38,1,1,0,0,7,0
6409,28,1,1,0,0,7,1
6410,34,0,1,0,0,9,0
6417,33,0,1,0,0,5,1
6420,24,0,1,0,0,8,0
6424,25,0,1,0,0,8,1
6426,18,1,1,0,0,6,0
6433,45,0,1,0,0,5,1
6435,31,1,1,0,0,8,0
6443,51,1,1,0,0,6,1
6448,39,0,1,0,0,6,1
6451,33,1,1,0,0,9,0
6459,21,0,1,0,0,5,0
6461,26,1,1,0,0,10,1
6471,41,1,1,0,0,6,0
6475,34,1,1,0,0,8,1
6477,28,0,1,0,0,10,1
6478,32,1,1,0,0,10,1
6499,30,1,1,0,0,10,0
6503,35,0,1,0,0,7,0
6513,29,1,1,0,0,9,1
6514,42,1,1,0,0,10,1
6518,19,0,1,0,0,4,1
6520,20,0,1,0,0,9,0
6521,33,1,1,0,0,4,0
6526,42,1,1,0,0,4,1
6537,30,1,1,0,0,8,1
6545,37,0,1,0,0,8,1
6553,37,0,1,0,0,9,0
6565,36,1,1,0,0,8,0
6571,30,1,1,0,0,7,0
6574,43,0,1,0,0,6,0
6579,30,1,1,0,0,7,0
6582,37,0,1,0,0,9,0
6586,42,1,1,0,0,7,0
6587,18,1,1,0,0,8,0
6596,53,0,1,0,0,8,1
6599,31,1,1,0,0,7,1
6601,26,1,1,0,0,9,0
6603,31,1,1,0,0,6,1
6604,42,0,1,0,0,9,0
6610,38,0,1,0,0,10,0
6611,24,1,1,0,0,9,0
6615,33,0,1,0,0,9,0
6629,29,1,1,0,0,6,0
6632,41,0,1,0,0,8,1
6633,44,1,1,0,0,10,1
6635,41,1,1,0,0,7,1
6641,26,0,1,0,0,5,0
6645,40,0,1,0,0,9,1
6652,51,1,1,0,0,7,1
6654,35,1,1,0,0,7,0
6655,42,1,1,0,0,10,0
6658,23,1,1,0,0,10,0
6662,29,0,1,0,0,3,0
6670,45,0,1,0,0,6,1
6671,21,1,1,0,0,5,1
6674,41,0,1,0,0,8,1
6675,37,1,1,0,0,8,0
6677,18,1,1,0,0,5,0
6679,39,1,1,0,0,6,0
6680,33,1,1,0,0,10,1
6690,26,1,1,0,0,8,0
6703,40,0,1,0,0,9,1
6706,47,0,1,0,0,8,0
6726,32,0,1,0,0,7,1
6727,38,1,1,0,0,9,0
6728,31,0,1,0,0,10,1
6730,33,1,1,0,0,4,1
6738,34,0,1,0,0,9,1
6743,23,1,1,0,0,7,0
6752,27,1,1,0,0,6,1
6757,36,1,1,0,0,10,0
6765,36,0,1,0,0,5,0
6766,32,1,1,0,0,9,0
6768,33,0,1,0,0,8,0
6778,33,1,1,0,0,4,0
6783,37,0,1,0,0,9,0
6785,31,0,1,0,0,5,1
6787,30,0,1,0,0,9,1
6789,48,1,1,0,0,5,0
6802,43,1,1,0,0,6,1
6803,35,1,1,0,0,7,0
6808,39,1,1,0,0,8,0
6809,38,0,1,0,0,10,1
6810,22,1,1,0,0,1,1
6811,26,1,1,0,0,8,1
6814,35,1,1,0,0,6,1
6817,34,0,1,0,0,6,1
6819,29,1,1,0,0,7,1
6820,34,0,1,0,0,3,1
6824,37,0,1,0,0,4,0
6830,29,0,1,0,0,7,1
6831,47,1,1,0,0,10,1
6835,44,0,1,0,0,5,1
6839,43,0,1,0,0,9,1
6843,39,0,1,0,0,2,0
6846,43,0,1,0,0,7,0
6853,30,1,1,0,0,10,1
6854,30,1,1,0,0,8,1
6856,26,1,1,0,0,7,1
6864,41,0,1,0,0,5,0
6869,34,1,1,0,0,9,1
6877,30,1,1,0,0,7,1
6884,32,0,1,0,0,7,1
6887,37,1,1,0,0,4,1
6892,20,0,1,0,0,7,0
6902,37,0,1,0,0,6,1
6903,27,1,1,0,0,8,1
6904,32,0,1,0,0,10,0
6917,36,1,1,0,0,9,1
6932,31,1,1,0,0,7,1
6941,24,0,1,0,0,7,1
6950,38,1,1,0,0,5,1
6953,22,1,1,0,0,7,1
6957,17,1,1,0,0,10,1
6958,39,0,1,0,0,6,0
6959,37,0,1,0,0,9,1
6960,33,1,1,0,0,8,1
6961,33,1,1,0,0,4,1
6965,52,0,1,0,0,9,1
6968,34,0,1,0,0,8,0
6971,34,1,1,0,0,7,0
6973,45,1,1,0,0,2,1
6978,25,0,1,0,0,7,1
6979,30,0,1,0,0,9,1
6980,32,1,1,0,0,7,0
6982,33,0,1,0,0,7,0
6983,37,1,1,0,0,7,1
6994,44,1,1,0,0,7,1
6995,25,1,1,0,0,6,0
6996,35,1,1,0,0,6,1
6999,46,1,1,0,0,4,0
7004,35,1,1,0,0,6,0
7006,27,1,1,0,0,7,1
7014,30,1,1,0,0,9,0
7016,27,0,1,0,0,6,0
7021,48,1,1,0,0,10,1
7023,45,0,1,0,0,10,1
7027,49,1,1,0,0,6,0
7028,37,1,1,0,0,7,1
7031,35,0,1,0,0,6,1
7033,41,0,1,0,0,7,1
7041,28,0,1,0,0,6,0
7046,30,0,1,0,0,3,1
7059,40,0,1,0,0,5,1
7063,43,0,1,0,0,8,0
7064,31,1,1,0,0,4,1
7065,42,1,1,0,0,4,1
7067,24,0,1,0,0,5,1
7068,34,0,1,0,0,8,1
7082,36,0,1,0,0,7,0
7104,52,1,1,0,0,10,0
7107,33,0,1,0,0,8,0
7114,37,0,1,0,0,9,1
7117,31,1,1,0,0,10,0
7129,28,0,1,0,0,7,0
7133,44,0,1,0,0,7,0
7134,36,0,1,0,0,9,1
7137,20,0,1,0,0,9,0
7148,26,1,1,0,0,3,1
7169,44,0,1,0,0,8,0
7170,48,0,1,0,0,7,1
7184,36,0,1,0,0,6,1
7188,59,0,1,0,0,6,1
7193,39,0,1,0,0,7,1
7200,27,0,1,0,0,9,1
7202,37,0,1,0,0,8,1
7209,36,0,1,0,0,9,0
7212,29,0,1,0,0,9,1
7214,30,0,1,0,0,8,1
7220,30,1,1,0,0,10,1
7223,36,0,1,0,0,10,0
7234,30,1,1,0,0,8,0
7235,41,0,1,0,0,10,0
7236,41,0,1,0,0,6,0
7238,35,0,1,0,0,9,1
7239,26,1,1,0,0,5,0
7254,21,1,1,0,0,10,1
7261,19,1,1,0,0,2,0
7263,26,1,1,0,0,9,1
7289,33,0,1,0,0,10,1
7292,31,0,1,0,0,6,0
7297,28,0,1,0,0,7,1
7299,43,1,1,0,0,6,1
7313,29,0,1,0,0,9,1
7314,33,1,1,0,0,5,1
7320,39,0,1,0,0,10,0
7321,40,1,1,0,0,3,0
7336,40,1,1,0,0,9,1
7337,40,0,1,0,0,8,1
7338,45,1,1,0,0,8,1
7341,22,1,1,0,0,5,1
7342,36,0,1,0,0,10,0
7345,45,1,1,0,0,8,1
7357,43,1,1,0,0,1,1
7358,37,0,1,0,0,5,0
7360,37,0,1,0,0,5,1
7362,37,1,1,0,0,10,0
7366,45,1,1,0,0,7,0
7368,57,0,1,0,0,5,0
7374,30,0,1,0,0,9,0
7383,49,0,1,0,0,8,1
7386,25,0,1,0,0,9,1
7388,44,0,1,0,0,7,1
7391,29,1,1,0,0,9,1
7397,41,0,1,0,0,8,1
7406,39,1,1,0,0,5,1
7416,28,0,1,0,0,9,1
7428,39,1,1,0,0,7,0
7433,32,0,1,0,0,5,0
7437,37,1,1,0,0,10,0
7443,33,1,1,0,0,6,0
7448,30,0,1,0,0,7,1
7451,43,0,1,0,0,10,0
7461,39,0,1,0,0,5,1
7462,34,1,1,0,0,7,1
7468,31,1,1,0,0,4,0
7469,37,0,1,0,0,9,1
7475,39,1,1,0,0,6,0
7476,42,0,1,0,0,7,1
7484,23,1,1,0,0,6,0
7490,24,1,1,0,0,9,0
7497,35,0,1,0,0,5,1
7514,27,0,1,0,0,9,1
7519,40,0,1,0,0,4,1
7521,41,1,1,0,0,8,1
7523,45,0,1,0,0,5,0
7527,31,1,1,0,0,5,1
